date,lineitem,quantity,price,discounts,nettotal,purchasenumber,dayssincelastpurch,quantity364,price364,discounts364,netTotal364,quantity28,price28,discounts28,netTotal28,quantity7,price7,discounts7,netTotal7,engagement,posts
6/10/2018,Lamb and Veggie Kabob,8,8,0,74,5.333333333,66672.33333,17,8,0,159,13,8,1,112,15,8,1,130,175,7
6/10/2018,Lamb Chops,26,8,0,197,3.952380952,47760.04762,30,14,0,397,34,8,0,273,21,8,1,145,175,7
6/10/2018,Naan,20,2,0,50,1.3,80098.75,22,2,0,74,34,2,0,100,23,2,0,52,175,7
6/10/2018,Rice,19,2,0,52,3.166666667,55624.77778,20,2,0,48,21,2,0,57,16,2,0,52,175,7
6/10/2018,Salmon and Wheat Bran Salad,102,16,1,1548,8.051020408,51182.7551,118,16,0,1892,162,13,1,2041,100,12,0,1199,175,7
6/10/2018,Yogurt,50,3,0,216,2.441860465,53650.2093,65,3,0,295,58,3,0,227,41,3,0,197,175,7
8/10/2018,Aubergine and Chickpea Vindaloo,13,4,2,32,3.333333333,66715.66667,11,4,0,37,6,4,0,21,4,4,0,14,0,0
8/10/2018,Beef and Apple Burgers,25,16,2,353,11.68,36213.52,28,15,0,402,14,12,0,165,20,12,1,226,0,0
8/10/2018,Beef and Broccoli,13,10,0,135,1.307692308,84709.23077,12,8,0,93,9,11,0,95,10,8,0,83,0,0
8/10/2018,Beef and Broccoli Stir Fry,4,10,0,40,4.25,75014,9,10,1,85,3,10,0,30,10,10,0,103,0,0
8/10/2018,Beef and Squash Kabob,30,8,0,277,3.071428571,50132.89286,44,7,0,382,17,8,0,159,8,8,0,74,0,0
8/10/2018,Chicken and Onion Kabob,25,10,0,277,6.347826087,52312.73913,53,10,0,585,28,10,0,305,41,10,0,457,0,0
8/10/2018,Chutney,11,2,0,50,9.8,30194.3,10,2,0,31,10,2,0,30,11,2,0,24,0,0
8/10/2018,Coconut and Beef Vindaloo,15,4,0,60,4.8,20144.9,5,4,0,18,5,4,1,16,4,4,0,16,0,0
8/10/2018,Fountain Drink,41,2,0,82,10.55555556,37176.40741,30,2,0,59,29,2,0,58,30,2,0,54,0,0
8/10/2018,Lamb and Veggie Kabob,12,8,1,95,8.583333333,58344.75,8,8,0,77,9,8,2,65,7,8,1,54,0,0
8/10/2018,Lamb Chops,15,11,1,152,3.333333333,66804.66667,5,35,4,155,14,9,0,120,6,8,0,50,0,0
8/10/2018,Naan,16,2,0,44,3.4,66709.93333,15,2,0,42,15,2,0,31,8,2,0,16,0,0
8/10/2018,Rice,15,2,0,48,4.333333333,46833.06667,14,2,0,38,11,2,0,28,7,2,0,22,0,0
8/10/2018,Salmon and Wheat Bran Salad,72,14,1,981,7.9,38732.32857,113,15,16,895,59,12,1,671,42,13,0,537,0,0
8/10/2018,Yogurt,25,3,0,108,4.869565217,43651.91304,26,3,0,110,21,3,0,108,15,3,0,62,0,0
9/10/2018,Aubergine and Chickpea Vindaloo,9,4,0,28,4.285714286,71440.57143,7,4,1,21,8,4,0,26,12,4,0,42,336,3
9/10/2018,Beef and Apple Burgers,28,11,2,240,4.321428571,53783.60714,32,9,2,238,12,18,0,208,22,14,1,279,336,3
9/10/2018,Beef and Broccoli,7,8,0,58,7.714285714,43085.42857,7,11,0,75,14,9,0,130,21,10,0,219,336,3
9/10/2018,Beef and Broccoli Stir Fry,1,10,0,10,2,49,4,10,0,40,10,10,0,98,4,10,0,41,336,3
9/10/2018,Beef and Squash Kabob,22,8,0,203,3.7,50135.6,17,7,0,146,24,8,0,225,17,8,0,159,336,3
9/10/2018,Chicken and Onion Kabob,40,10,0,449,2.256410256,79610.94872,43,10,1,442,66,10,0,719,18,10,1,188,336,3
9/10/2018,Chutney,10,2,0,24,2.3,60062.4,12,2,0,25,19,2,0,47,12,2,0,49,336,3
9/10/2018,Coconut and Beef Vindaloo,12,4,1,40,1.125,87501.875,4,4,0,14,10,4,0,36,10,4,0,40,336,3
9/10/2018,Fountain Drink,21,2,0,42,8,62565.3125,31,2,0,53,27,2,0,51,41,2,0,81,336,3
9/10/2018,Lamb and Veggie Kabob,14,8,1,112,3.214285714,64307.14286,6,8,2,46,5,8,4,27,4,8,0,38,336,3
9/10/2018,Lamb Chops,7,5,2,20,29.85714286,71448.42857,11,9,1,92,10,9,2,70,15,12,0,178,336,3
9/10/2018,Naan,17,2,0,46,3.647058824,53026.76471,15,2,0,32,16,2,0,39,12,2,0,48,336,3
9/10/2018,Rice,11,2,0,28,1.272727273,72822,9,2,0,20,7,2,0,21,12,2,0,42,336,3
9/10/2018,Salmon and Wheat Bran Salad,55,12,1,616,10.09259259,51990.33333,78,11,1,790,70,11,0,750,49,16,0,766,336,3
9/10/2018,Yogurt,18,3,1,65,6.055555556,61270.05556,25,3,0,89,22,3,0,76,16,3,0,66,336,3
10/10/2018,Aubergine and Chickpea Vindaloo,13,4,0,46,7.3,50058.4,11,4,0,38,7,4,0,24,0,0,0,0,1,1
10/10/2018,Beef and Apple Burgers,24,14,2,284,1.958333333,66734.66667,33,11,1,342,34,11,1,338,37,12,1,394,1,1
10/10/2018,Beef and Broccoli,22,12,1,239,4.95,55079.85,23,10,0,240,21,12,1,235,19,14,0,267,1,1
10/10/2018,Beef and Broccoli Stir Fry,4,10,2,30,1.5,75041.75,8,10,0,80,5,10,2,40,17,10,0,171,1,1
10/10/2018,Beef and Squash Kabob,17,8,0,162,5.333333333,60033,17,7,0,145,28,8,0,253,32,8,0,289,1,1
10/10/2018,Chicken and Onion Kabob,41,10,0,461,7,58107.48387,45,10,0,485,21,10,0,231,52,10,0,586,1,1
10/10/2018,Chutney,19,2,1,55,2.117647059,70629,18,2,0,47,17,2,0,40,13,2,0,28,1,1
10/10/2018,Coconut and Beef Vindaloo,13,4,0,52,7.090909091,54590.63636,7,4,0,24,6,4,0,24,0,0,0,0,1,1
10/10/2018,Fountain Drink,48,2,0,88,6.586206897,55295.24138,42,2,0,83,50,2,0,98,32,2,0,64,1,1
10/10/2018,Lamb and Veggie Kabob,7,8,3,48,4.714285714,85714,9,8,0,83,7,8,1,58,9,8,1,74,1,1
10/10/2018,Lamb Chops,17,12,3,159,2.411764706,64971.58824,18,7,0,126,12,14,1,156,18,8,1,140,1,1
10/10/2018,Naan,25,2,1,84,2.695652174,56630.95652,22,2,0,66,22,2,0,47,13,2,0,26,1,1
10/10/2018,Rice,21,2,0,61,4.476190476,57225.61905,16,2,0,46,9,2,0,24,13,2,0,26,1,1
10/10/2018,Salmon and Wheat Bran Salad,96,14,1,1260,3.977272727,52380.73864,81,13,0,1044,85,14,1,1154,92,11,0,961,1,1
10/10/2018,Yogurt,36,3,0,149,2.7,66740.86667,29,3,0,109,29,3,0,103,30,3,0,110,1,1
11/10/2018,Aubergine and Chickpea Vindaloo,12,4,0,42,6.125,12766.625,17,4,0,59,8,4,0,28,10,4,0,34,7,1
11/10/2018,Beef and Apple Burgers,23,16,1,361,1.913043478,65281.43478,45,10,1,383,28,15,1,394,46,12,1,513,7,1
11/10/2018,Beef and Broccoli,16,7,0,115,4.125,43813.8125,20,11,1,199,23,8,0,200,10,9,0,93,7,1
11/10/2018,Beef and Broccoli Stir Fry,11,10,0,111,3.090909091,54638.27273,21,10,0,207,20,10,0,205,10,10,0,101,7,1
11/10/2018,Beef and Squash Kabob,39,8,0,370,4.064516129,67823.96774,42,7,0,363,26,8,1,227,18,8,1,157,7,1
11/10/2018,Chicken and Onion Kabob,35,10,0,384,4.470588235,32480.64706,51,10,0,555,37,10,0,409,35,10,0,384,7,1
11/10/2018,Chutney,10,2,0,20,1.9,89999.4,21,2,0,54,24,2,0,84,21,2,0,63,7,1
11/10/2018,Coconut and Beef Vindaloo,7,4,0,28,8.5,33367,20,4,0,69,9,4,0,32,9,4,0,36,7,1
11/10/2018,Fountain Drink,32,2,0,64,5.666666667,47765.95238,50,2,0,98,50,2,0,91,40,2,0,74,7,1
11/10/2018,Lamb and Veggie Kabob,14,8,2,111,4.714285714,64341.71429,16,7,0,133,11,8,1,94,12,8,1,100,7,1
11/10/2018,Lamb Chops,16,9,1,133,4.5625,50149.875,21,10,0,211,18,7,0,124,15,8,0,112,7,1
11/10/2018,Naan,18,2,0,44,2.176470588,64862.70588,27,2,0,76,17,2,0,36,17,2,0,44,7,1
11/10/2018,Rice,11,2,0,26,1.272727273,81830,21,2,0,55,19,2,0,58,10,2,0,21,7,1
11/10/2018,Salmon and Wheat Bran Salad,80,13,1,980,4.72972973,55475.58108,101,14,0,1341,84,13,0,1106,79,13,1,952,7,1
11/10/2018,Yogurt,34,3,0,135,4.59375,56354.9375,34,3,0,128,23,3,0,103,27,3,0,106,7,1
12/10/2018,Beef and Apple Burgers,49,13,1,577,7.428571429,49152.06122,61,9,1,505,50,10,1,449,64,13,1,777,0,0
12/10/2018,Beef and Broccoli,27,8,3,145,2.428571429,62087.19048,26,11,0,293,21,8,0,161,32,9,0,281,0,0
12/10/2018,Beef and Broccoli Stir Fry,18,10,2,153,1.357142857,71456.5,21,10,0,211,24,10,0,243,21,10,0,214,0,0
12/10/2018,Beef and Squash Kabob,45,8,0,416,2.209302326,67618.83721,46,7,0,395,42,8,0,386,59,8,0,549,0,0
12/10/2018,Chicken and Onion Kabob,56,10,0,613,1.660377358,81174.67925,72,10,0,806,65,10,0,731,99,10,0,1104,0,0
12/10/2018,Chutney,21,2,0,54,3,70176.4,23,2,0,52,24,2,0,67,19,2,0,57,0,0
12/10/2018,Coconut and Beef Vindaloo,9,4,0,36,8.333333333,17044.5,14,4,0,49,21,4,1,76,13,4,0,51,0,0
12/10/2018,Fountain Drink,42,2,0,84,4.931034483,55348.24138,66,2,0,129,52,2,0,103,91,2,0,178,0,0
12/10/2018,Lamb and Veggie Kabob,11,8,3,72,8.909090909,54596.09091,19,8,0,180,23,8,1,199,14,8,1,126,0,0
12/10/2018,Lamb Chops,33,8,0,251,2.703703704,66798.48148,25,9,0,232,14,9,0,127,29,8,1,210,0,0
12/10/2018,Naan,18,2,0,44,2.666666667,66775.83333,30,2,0,64,23,2,0,46,31,2,0,75,0,0
12/10/2018,Rice,17,2,0,40,2.117647059,59046.76471,20,2,0,54,29,2,0,66,18,2,0,52,0,0
12/10/2018,Salmon and Wheat Bran Salad,96,12,1,1102,3.630434783,56678.92391,134,13,0,1671,111,12,0,1248,142,13,0,1849,0,0
12/10/2018,Yogurt,36,3,0,136,2.529411765,61885.76471,56,3,0,227,42,3,0,151,52,3,0,199,0,0
13/10/2018,Aubergine and Chickpea Vindaloo,10,4,0,32,4.571428571,43042.57143,12,4,0,42,20,4,0,69,11,4,0,38,6,1
13/10/2018,Beef and Apple Burgers,66,12,1,700,2.151515152,56239.13636,38,12,1,437,33,16,2,455,42,12,1,442,6,1
13/10/2018,Beef and Broccoli,40,9,0,443,2.206896552,51934.96552,21,11,0,230,51,10,0,521,20,12,0,242,6,1
13/10/2018,Beef and Broccoli Stir Fry,35,10,0,355,3,55008.3871,25,10,0,241,9,10,0,92,17,10,0,169,6,1
13/10/2018,Beef and Squash Kabob,60,8,0,541,1.74137931,74237.67241,47,7,0,405,37,8,0,345,36,8,0,332,6,1
13/10/2018,Chicken and Onion Kabob,76,10,0,835,3.23943662,55109.53521,80,10,0,887,58,10,0,640,52,10,0,577,6,1
13/10/2018,Chutney,34,2,0,89,2.125,59461.4375,13,2,0,38,20,2,0,79,16,2,0,40,6,1
13/10/2018,Coconut and Beef Vindaloo,13,4,0,50,4.5,58409.41667,4,4,0,14,12,4,1,42,9,4,0,36,6,1
13/10/2018,Fountain Drink,83,2,0,162,3.053571429,51926.66071,38,2,0,75,43,2,0,85,63,2,0,125,6,1
13/10/2018,Lamb and Veggie Kabob,22,8,1,195,4,68243.90909,8,8,0,74,11,8,0,103,8,8,0,74,6,1
13/10/2018,Lamb Chops,27,10,1,226,3.481481481,55762.77778,26,10,0,243,38,15,0,444,26,8,0,197,6,1
13/10/2018,Naan,36,2,0,92,3.088235294,44355.20588,24,2,0,58,25,2,0,86,20,2,0,50,6,1
13/10/2018,Rice,24,2,0,64,1.52173913,69678.56522,23,2,0,58,20,2,0,86,19,2,0,52,6,1
13/10/2018,Salmon and Wheat Bran Salad,181,15,0,2612,2.898305085,55512.44633,123,13,0,1457,112,16,0,1847,102,16,1,1548,6,1
13/10/2018,Yogurt,78,3,0,339,2.521126761,57889.29577,43,3,0,182,41,3,0,184,50,3,0,216,6,1
15/10/2018,Aubergine and Chickpea Vindaloo,6,4,0,21,3.6,40165.2,14,4,0,48,7,4,0,24,13,4,2,32,0,0
15/10/2018,Beef and Apple Burgers,34,12,2,324,5,64773.82353,36,10,3,247,31,14,1,380,25,16,2,353,0,0
15/10/2018,Beef and Broccoli,17,7,0,125,7.882352941,70632.82353,22,8,0,164,22,13,6,228,13,10,0,135,0,0
15/10/2018,Beef and Broccoli Stir Fry,12,10,0,124,2,66742.91667,8,10,0,80,7,10,0,71,4,10,0,40,0,0
15/10/2018,Beef and Squash Kabob,27,8,0,250,5.615384615,46212.84615,30,7,0,252,25,8,0,232,30,8,0,277,0,0
15/10/2018,Chicken and Onion Kabob,47,10,0,511,3.214285714,52585.04762,43,10,1,463,36,10,1,376,25,10,0,277,0,0
15/10/2018,Chutney,13,2,0,34,2.230769231,84629.53846,16,2,0,34,20,2,3,72,11,2,0,50,0,0
15/10/2018,Coconut and Beef Vindaloo,4,4,0,16,3,25410,15,4,0,46,10,4,1,32,15,4,0,60,0,0
15/10/2018,Fountain Drink,31,2,0,55,4.652173913,56645.43478,50,2,1,81,31,2,0,58,41,2,0,82,0,0
15/10/2018,Lamb and Veggie Kabob,8,8,0,74,8.5,50046.625,7,8,0,67,12,8,1,99,12,8,1,95,0,0
15/10/2018,Lamb Chops,15,11,0,161,7.266666667,46772.2,22,8,0,166,11,12,8,81,15,11,1,152,0,0
15/10/2018,Naan,18,2,0,48,2.111111111,72270.94444,12,2,1,25,21,2,0,80,16,2,0,44,0,0
15/10/2018,Rice,16,2,0,44,2.5625,75037.5625,12,2,1,24,10,2,0,26,15,2,0,48,0,0
15/10/2018,Salmon and Wheat Bran Salad,75,13,0,941,5.191780822,53558.63014,95,11,1,986,72,15,3,904,72,14,1,981,0,0
15/10/2018,Yogurt,29,3,0,132,1.785714286,64348.17857,41,3,0,125,24,3,2,100,25,3,0,108,0,0
16/10/2018,Aubergine and Chickpea Vindaloo,1,4,4,0,1,99999,12,4,0,42,8,4,1,21,9,4,0,28,0,0
16/10/2018,Beef and Apple Burgers,16,25,0,394,1,99999,22,11,0,236,21,9,1,170,28,11,2,240,0,0
16/10/2018,Beef and Broccoli,8,18,1,137,1.25,75073.25,24,16,0,374,16,12,0,192,7,8,0,58,0,0
16/10/2018,Beef and Broccoli Stir Fry,6,10,0,61,4.666666667,50030.66667,9,10,2,70,5,10,0,52,1,10,0,10,0,0
16/10/2018,Beef and Squash Kabob,22,8,1,197,1.80952381,66722,43,7,0,381,14,8,0,131,22,8,0,203,0,0
16/10/2018,Chicken and Onion Kabob,40,10,1,428,2.868421053,52745.39474,58,10,0,638,24,10,1,258,40,10,0,449,0,0
16/10/2018,Chutney,16,2,0,56,1.571428571,78619.64286,13,2,0,34,18,2,0,61,10,2,0,24,0,0
16/10/2018,Coconut and Beef Vindaloo,1,4,1,3,4,234,11,4,0,38,17,4,0,64,12,4,1,40,0,0
16/10/2018,Fountain Drink,32,2,0,63,1.55,70118,52,2,0,103,40,2,0,79,21,2,0,42,0,0
16/10/2018,Lamb and Veggie Kabob,10,8,1,87,5.777777778,33423.55556,10,8,0,92,10,8,0,95,14,8,1,112,0,0
16/10/2018,Lamb Chops,15,7,1,92,2.266666667,60221.8,14,13,0,192,14,13,1,173,7,5,2,20,0,0
16/10/2018,Naan,11,2,0,27,1.4,80059.5,19,2,0,53,17,2,0,38,17,2,0,46,0,0
16/10/2018,Rice,15,2,0,41,3.214285714,71541.78571,13,2,0,33,23,2,0,100,11,2,0,28,0,0
16/10/2018,Salmon and Wheat Bran Salad,49,15,0,695,3.653061224,51185.08163,92,15,0,1398,70,12,1,790,55,12,1,616,0,0
16/10/2018,Yogurt,19,3,0,92,1.842105263,63341.15789,19,3,0,73,23,3,0,101,18,3,1,65,0,0
17/10/2018,Aubergine and Chickpea Vindaloo,8,4,0,28,1.4,80073.8,8,4,0,28,10,4,0,32,13,4,0,46,0,0
17/10/2018,Beef and Apple Burgers,24,13,2,261,10.43478261,69627.26087,26,15,0,392,37,10,0,350,24,14,2,284,0,0
17/10/2018,Beef and Broccoli,17,8,0,139,1.75,81322.125,19,13,0,260,41,8,0,381,22,12,1,239,0,0
17/10/2018,Beef and Broccoli Stir Fry,12,10,0,121,1,99999,5,10,0,50,18,10,1,174,4,10,2,30,0,0
17/10/2018,Beef and Squash Kabob,21,8,0,195,1.105263158,89479.47368,29,7,0,250,21,8,0,192,17,8,0,162,0,0
17/10/2018,Chicken and Onion Kabob,31,10,0,335,2.193548387,83889.93548,36,10,0,402,46,10,0,500,41,10,0,461,0,0
17/10/2018,Chutney,10,2,0,25,2.8,80108.1,17,2,0,58,19,2,0,78,19,2,1,55,0,0
17/10/2018,Coconut and Beef Vindaloo,8,4,0,31,6,42928.71429,5,4,0,18,15,4,0,56,13,4,0,52,0,0
17/10/2018,Fountain Drink,44,2,0,87,2.888888889,74153.14815,46,2,0,92,61,2,0,112,48,2,0,88,0,0
17/10/2018,Lamb and Veggie Kabob,13,8,1,109,5.583333333,75010.33333,11,8,0,98,17,8,1,151,7,8,3,48,0,0
17/10/2018,Lamb Chops,23,7,1,156,7.045454545,63726.86364,16,10,1,143,30,8,0,258,17,12,3,159,0,0
17/10/2018,Naan,11,2,0,30,2.909090909,72806.09091,17,2,0,62,25,2,0,59,25,2,1,84,0,0
17/10/2018,Rice,13,2,0,41,1.461538462,76973.84615,16,2,0,64,33,2,0,128,21,2,0,61,0,0
17/10/2018,Salmon and Wheat Bran Salad,73,12,0,901,5.558823529,67742.60294,72,14,1,1013,108,12,0,1323,96,14,1,1260,0,0
17/10/2018,Yogurt,25,3,0,108,1.363636364,81915.54545,28,3,0,133,42,3,0,188,36,3,0,149,0,0
18/10/2018,Aubergine and Chickpea Vindaloo,6,4,0,21,3.333333333,83336.16667,10,4,0,35,12,4,0,38,12,4,0,42,8,1
18/10/2018,Beef and Apple Burgers,26,12,1,282,1.423076923,84622.96154,36,14,1,477,29,14,2,367,23,16,1,361,8,1
18/10/2018,Beef and Broccoli,11,9,1,89,1.909090909,63722,20,10,0,206,18,8,0,145,16,7,0,115,8,1
18/10/2018,Beef and Broccoli Stir Fry,10,10,0,101,9.1,40091.1,13,10,0,130,8,10,1,71,11,10,0,111,8,1
18/10/2018,Beef and Squash Kabob,39,8,0,360,3.833333333,55595.72222,30,7,0,261,29,8,0,270,39,8,0,370,8,1
18/10/2018,Chicken and Onion Kabob,41,10,0,449,4.333333333,48854.30769,38,10,0,424,48,10,0,534,35,10,0,384,8,1
18/10/2018,Chutney,14,2,0,38,3.142857143,71473.85714,14,2,0,40,12,2,0,50,10,2,0,20,8,1
18/10/2018,Coconut and Beef Vindaloo,11,4,1,36,7.444444444,66678,17,4,0,55,5,4,0,20,7,4,0,28,8,1
18/10/2018,Fountain Drink,40,2,0,76,3.192307692,69256.57692,51,2,0,98,35,2,0,69,32,2,0,64,8,1
18/10/2018,Lamb and Veggie Kabob,9,8,0,85,3.444444444,55630.88889,8,8,1,64,6,8,0,54,14,8,2,111,8,1
18/10/2018,Lamb Chops,12,6,1,58,1.916666667,75025.41667,15,9,1,129,14,8,0,108,16,9,1,133,8,1
18/10/2018,Naan,12,2,0,22,4.090909091,63650,20,2,0,57,17,2,0,50,18,2,0,44,8,1
18/10/2018,Rice,15,2,0,40,3.6,80039.33333,20,2,0,45,15,2,0,52,11,2,0,26,8,1
18/10/2018,Salmon and Wheat Bran Salad,59,12,0,697,3.666666667,59704.64912,100,12,1,1158,76,18,1,1304,80,13,1,980,8,1
18/10/2018,Yogurt,12,3,0,39,2.333333333,75044.58333,50,3,0,188,36,3,0,140,34,3,0,135,8,1
19/10/2018,Aubergine and Chickpea Vindaloo,14,4,0,47,3.1,40238.4,7,4,0,24,2,4,0,7,0,0,0,0,0,0
19/10/2018,Beef and Apple Burgers,38,10,0,377,4.131578947,55447.07895,45,11,1,454,40,11,1,390,49,13,1,577,0,0
19/10/2018,Beef and Broccoli,39,9,0,330,2.133333333,63367.1,21,9,0,181,17,9,0,151,27,8,3,145,0,0
19/10/2018,Beef and Broccoli Stir Fry,16,10,0,165,4.4375,31430.5,27,10,0,260,10,10,0,96,18,10,2,153,0,0
19/10/2018,Beef and Squash Kabob,50,8,0,467,2.636363636,47805.47727,52,7,0,448,42,8,0,392,45,8,0,416,0,0
19/10/2018,Chicken and Onion Kabob,62,10,0,669,3.509090909,52849.10909,78,10,0,870,43,10,0,481,56,10,0,613,0,0
19/10/2018,Chutney,26,2,0,119,5.166666667,46018.83333,18,2,0,42,21,2,0,52,21,2,0,54,0,0
19/10/2018,Coconut and Beef Vindaloo,8,4,1,28,1.333333333,66735.5,11,4,0,34,12,4,0,48,9,4,0,36,0,0
19/10/2018,Fountain Drink,37,2,0,73,4.454545455,59173.36364,50,2,0,100,42,2,0,83,42,2,0,84,0,0
19/10/2018,Lamb and Veggie Kabob,8,8,0,77,4.75,37717,7,8,1,58,18,8,0,165,11,8,3,72,0,0
19/10/2018,Lamb Chops,16,6,0,98,4.1875,37686.8125,15,9,1,122,13,8,0,98,33,8,0,251,0,0
19/10/2018,Naan,24,2,0,78,2.652173913,56652.26087,15,2,0,30,19,2,0,39,18,2,0,44,0,0
19/10/2018,Rice,27,2,0,84,2.68,68113.8,18,2,0,44,21,2,0,51,17,2,0,40,0,0
19/10/2018,Salmon and Wheat Bran Salad,108,14,0,1550,4.355769231,56813.91346,92,15,0,1353,81,16,0,1294,96,12,1,1102,0,0
19/10/2018,Yogurt,45,3,0,194,4.581395349,48950.02326,39,3,0,166,39,3,0,151,36,3,0,136,0,0
20/10/2018,Aubergine and Chickpea Vindaloo,16,4,0,56,7.3,30229.4,14,4,0,49,21,4,0,73,10,4,0,32,0,0
20/10/2018,Beef and Apple Burgers,32,14,1,396,2.59375,75038.3125,46,13,1,547,49,12,1,547,66,12,1,700,0,0
20/10/2018,Beef and Broccoli,21,10,2,181,2,77832.16667,21,11,0,216,33,12,0,400,40,9,0,443,0,0
20/10/2018,Beef and Broccoli Stir Fry,17,10,1,162,1.875,75021.6875,17,10,1,160,33,10,0,334,35,10,0,355,0,0
20/10/2018,Beef and Squash Kabob,33,8,0,309,2.35483871,61323.29032,36,7,0,309,60,8,0,535,60,8,0,541,0,0
20/10/2018,Chicken and Onion Kabob,55,10,0,606,3.02,48120.94,53,10,0,587,82,10,0,914,76,10,0,835,0,0
20/10/2018,Chutney,22,2,0,62,2.727272727,63715.68182,18,2,0,60,21,2,0,52,34,2,0,89,0,0
20/10/2018,Coconut and Beef Vindaloo,16,4,0,64,4.666666667,55644,8,4,0,24,16,4,0,64,13,4,0,50,0,0
20/10/2018,Fountain Drink,45,2,0,90,5.375,45952.25,38,2,0,71,89,2,0,177,83,2,0,162,0,0
20/10/2018,Lamb and Veggie Kabob,14,8,1,115,2.615384615,69256.07692,13,8,0,122,16,8,0,147,22,8,1,195,0,0
20/10/2018,Lamb Chops,9,9,0,83,5.555555556,44479.77778,22,11,1,229,35,9,0,310,27,10,1,226,0,0
20/10/2018,Naan,18,2,0,58,2.944444444,66754.38889,24,2,0,61,25,2,0,70,36,2,0,92,0,0
20/10/2018,Rice,18,2,0,52,1.944444444,72413,21,2,1,61,25,2,0,73,24,2,0,64,0,0
20/10/2018,Salmon and Wheat Bran Salad,82,13,1,978,3.189873418,60861.65823,109,13,1,1300,141,14,0,1990,181,15,0,2612,0,0
20/10/2018,Yogurt,33,3,0,154,2.838709677,51704.12903,46,3,1,165,71,3,0,303,78,3,0,339,0,0
22/10/2018,Aubergine and Chickpea Vindaloo,2,4,0,7,3,103,3,4,2,4,5,4,0,18,6,4,0,21,109,2
22/10/2018,Beef and Apple Burgers,23,12,0,265,4.565217391,39244.08696,26,11,2,249,28,10,0,257,34,12,2,324,109,2
22/10/2018,Beef and Broccoli,12,14,0,167,4.166666667,50066.83333,9,8,3,46,12,9,1,98,17,7,0,125,109,2
22/10/2018,Beef and Broccoli Stir Fry,11,10,0,112,4.636363636,63637.63636,9,10,1,80,7,10,0,71,12,10,0,124,109,2
22/10/2018,Beef and Squash Kabob,19,8,0,176,5.235294118,53006.88235,22,7,0,187,17,8,0,158,27,8,0,250,109,2
22/10/2018,Chicken and Onion Kabob,25,10,2,239,6.272727273,50056.22727,43,10,0,477,29,10,1,307,47,10,0,511,109,2
22/10/2018,Chutney,12,2,0,36,4.916666667,25149.83333,6,2,0,12,13,2,0,30,13,2,0,34,109,2
22/10/2018,Coconut and Beef Vindaloo,4,4,0,16,2.75,50123.5,11,4,0,35,8,4,0,32,4,4,0,16,109,2
22/10/2018,Fountain Drink,21,2,0,40,3.846153846,46265.23077,20,2,0,40,28,2,0,56,31,2,0,55,109,2
22/10/2018,Lamb and Veggie Kabob,8,8,1,67,5.875,50095.25,11,8,1,92,14,8,1,119,8,8,0,74,109,2
22/10/2018,Lamb Chops,10,7,1,59,2.6,50187.3,8,8,2,49,11,6,0,64,15,11,0,161,109,2
22/10/2018,Naan,11,2,0,34,4.636363636,54624.27273,11,2,0,36,19,2,0,39,18,2,0,48,109,2
22/10/2018,Rice,9,2,0,34,2.75,37649.75,5,2,0,10,6,2,0,12,16,2,0,44,109,2
22/10/2018,Salmon and Wheat Bran Salad,67,13,1,861,4.030769231,35503.64615,61,13,1,717,74,12,1,848,75,13,0,941,109,2
22/10/2018,Yogurt,24,3,0,105,2.80952381,57237.66667,24,3,0,103,18,3,0,73,29,3,0,132,109,2
23/10/2018,Aubergine and Chickpea Vindaloo,8,4,0,28,3,75061,3,4,0,10,12,4,0,42,1,4,4,0,60,2
23/10/2018,Beef and Apple Burgers,20,13,2,205,2.3,65100.4,32,12,1,366,20,11,1,206,16,25,0,394,60,2
23/10/2018,Beef and Broccoli,14,9,0,120,6.714285714,35825.64286,10,7,0,68,64,7,1,494,8,18,1,137,60,2
23/10/2018,Beef and Broccoli Stir Fry,6,10,0,61,2.666666667,33414.16667,7,10,0,70,8,10,0,82,6,10,0,61,60,2
23/10/2018,Beef and Squash Kabob,25,8,0,232,3.708333333,46077.20833,28,7,0,240,14,8,1,123,22,8,1,197,60,2
23/10/2018,Chicken and Onion Kabob,29,10,0,323,5.851851852,40846.2963,43,10,0,491,29,10,0,327,40,10,1,428,60,2
23/10/2018,Chutney,11,2,0,30,2.363636364,72896.63636,21,2,0,66,9,2,0,24,16,2,0,56,60,2
23/10/2018,Coconut and Beef Vindaloo,12,4,0,48,7.125,62542.625,9,4,0,32,8,4,1,28,1,4,1,3,60,2
23/10/2018,Fountain Drink,36,2,0,68,9.2,52067.52,43,2,0,80,19,2,0,38,32,2,0,63,60,2
23/10/2018,Lamb and Veggie Kabob,13,8,0,125,6.846153846,38511.07692,8,8,0,75,5,8,2,38,10,8,1,87,60,2
23/10/2018,Lamb Chops,5,10,0,52,10.4,40046.4,12,8,1,79,17,8,0,125,15,7,1,92,60,2
23/10/2018,Naan,18,2,0,44,4.125,62595.1875,13,2,0,24,4,2,0,20,11,2,0,27,60,2
23/10/2018,Rice,13,2,0,30,4.333333333,66713.66667,13,2,0,22,7,2,0,20,15,2,0,41,60,2
23/10/2018,Salmon and Wheat Bran Salad,65,12,0,756,6.328125,54797.20313,70,12,0,812,67,10,0,640,49,15,0,695,60,2
23/10/2018,Yogurt,33,3,0,129,5.3125,62574.125,26,3,0,88,43,3,0,254,19,3,0,92,60,2
